index,split,label,activity,source_activity,session_id,source_csv,start_frame,end_frame,label_source,event_phase,include_in_training,overlap_seconds,overlap_fraction,window_start_s,window_end_s,exclude_reason,annotation_confidence,quality_flags,method_version
1623,train,1,standing,standing,standing__standing_20260717_150114_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150114_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1624,train,1,standing,standing,standing__standing_20260717_150114_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150114_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1625,train,1,standing,standing,standing__standing_20260717_150114_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150114_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1631,train,1,standing,standing,standing__standing_20260717_150221_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150221_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1632,train,1,standing,standing,standing__standing_20260717_150221_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150221_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1633,train,1,standing,standing,standing__standing_20260717_150221_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150221_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1634,train,1,standing,standing,standing__standing_20260717_150221_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150221_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1635,train,1,standing,standing,standing__standing_20260717_150221_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150221_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1636,train,1,standing,standing,standing__standing_20260717_150241_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150241_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1637,train,1,standing,standing,standing__standing_20260717_150241_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150241_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1638,train,1,standing,standing,standing__standing_20260717_150241_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150241_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1639,train,1,standing,standing,standing__standing_20260717_150241_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150241_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1640,train,1,standing,standing,standing__standing_20260717_150241_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150241_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1641,train,1,standing,standing,standing__standing_20260717_150257_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150257_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1642,train,1,standing,standing,standing__standing_20260717_150257_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150257_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1643,train,1,standing,standing,standing__standing_20260717_150257_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150257_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1644,train,1,standing,standing,standing__standing_20260717_150257_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150257_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1645,train,1,standing,standing,standing__standing_20260717_150257_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150257_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1646,train,1,standing,standing,standing__standing_20260717_150312_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150312_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1647,train,1,standing,standing,standing__standing_20260717_150312_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150312_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1648,train,1,standing,standing,standing__standing_20260717_150312_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150312_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1649,train,1,standing,standing,standing__standing_20260717_150312_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150312_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1650,train,1,standing,standing,standing__standing_20260717_150312_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150312_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1656,train,1,standing,standing,standing__standing_20260717_150533_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150533_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1657,train,1,standing,standing,standing__standing_20260717_150533_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150533_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1658,train,1,standing,standing,standing__standing_20260717_150533_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150533_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1659,train,1,standing,standing,standing__standing_20260717_150533_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150533_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1660,train,1,standing,standing,standing__standing_20260717_150533_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150533_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1661,train,1,standing,standing,standing__standing_20260717_150555_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150555_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1662,train,1,standing,standing,standing__standing_20260717_150555_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150555_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1663,train,1,standing,standing,standing__standing_20260717_150555_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150555_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1664,train,1,standing,standing,standing__standing_20260717_150555_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150555_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1665,train,1,standing,standing,standing__standing_20260717_150555_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150555_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1666,train,1,standing,standing,standing__standing_20260717_150613_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150613_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1667,train,1,standing,standing,standing__standing_20260717_150613_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150613_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1668,train,1,standing,standing,standing__standing_20260717_150613_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150613_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1669,train,1,standing,standing,standing__standing_20260717_150613_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150613_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1670,train,1,standing,standing,standing__standing_20260717_150613_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150613_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1671,train,1,standing,standing,standing__standing_20260717_150628_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150628_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1672,train,1,standing,standing,standing__standing_20260717_150628_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150628_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1673,train,1,standing,standing,standing__standing_20260717_150628_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150628_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1674,train,1,standing,standing,standing__standing_20260717_150628_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150628_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1675,train,1,standing,standing,standing__standing_20260717_150628_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150628_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1676,train,1,standing,standing,standing__standing_20260717_150643_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150643_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1677,train,1,standing,standing,standing__standing_20260717_150643_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150643_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1678,train,1,standing,standing,standing__standing_20260717_150643_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150643_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1679,train,1,standing,standing,standing__standing_20260717_150643_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150643_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1680,train,1,standing,standing,standing__standing_20260717_150643_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150643_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1686,train,1,standing,standing,standing__standing_20260717_150805_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150805_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1687,train,1,standing,standing,standing__standing_20260717_150805_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150805_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1688,train,1,standing,standing,standing__standing_20260717_150805_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150805_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1689,train,1,standing,standing,standing__standing_20260717_150805_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150805_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1690,train,1,standing,standing,standing__standing_20260717_150805_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150805_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1691,train,1,standing,standing,standing__standing_20260717_150824_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150824_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1692,train,1,standing,standing,standing__standing_20260717_150824_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150824_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1693,train,1,standing,standing,standing__standing_20260717_150824_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150824_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1694,train,1,standing,standing,standing__standing_20260717_150824_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150824_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1695,train,1,standing,standing,standing__standing_20260717_150824_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150824_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1701,train,1,standing,standing,standing__standing_20260717_150900_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150900_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1702,train,1,standing,standing,standing__standing_20260717_150900_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150900_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1703,train,1,standing,standing,standing__standing_20260717_150900_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150900_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1704,train,1,standing,standing,standing__standing_20260717_150900_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150900_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1705,train,1,standing,standing,standing__standing_20260717_150900_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150900_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1706,train,1,standing,standing,standing__standing_20260717_150916_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150916_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1707,train,1,standing,standing,standing__standing_20260717_150916_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150916_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1708,train,1,standing,standing,standing__standing_20260717_150916_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150916_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1709,train,1,standing,standing,standing__standing_20260717_150916_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150916_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1710,train,1,standing,standing,standing__standing_20260717_150916_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150916_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1711,train,1,standing,standing,standing__standing_20260717_151033_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_151033_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1712,train,1,standing,standing,standing__standing_20260717_151033_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_151033_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1713,train,1,standing,standing,standing__standing_20260717_151033_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_151033_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1714,train,1,standing,standing,standing__standing_20260717_151033_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_151033_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1715,train,1,standing,standing,standing__standing_20260717_151033_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_151033_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1720,train,0,walking,walking,walking__walking_20260715_132116_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132116_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1721,train,0,walking,walking,walking__walking_20260715_132116_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132116_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1722,train,0,walking,walking,walking__walking_20260715_132116_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132116_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1723,train,0,walking,walking,walking__walking_20260715_132116_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132116_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1724,train,0,walking,walking,walking__walking_20260715_132116_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132116_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1725,train,0,walking,walking,walking__walking_20260715_132127_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132127_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1726,train,0,walking,walking,walking__walking_20260715_132127_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132127_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1727,train,0,walking,walking,walking__walking_20260715_132127_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132127_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1728,train,0,walking,walking,walking__walking_20260715_132127_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132127_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1729,train,0,walking,walking,walking__walking_20260715_132127_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132127_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1730,train,0,walking,walking,walking__walking_20260715_132139_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132139_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1731,train,0,walking,walking,walking__walking_20260715_132139_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132139_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1732,train,0,walking,walking,walking__walking_20260715_132139_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132139_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1733,train,0,walking,walking,walking__walking_20260715_132139_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132139_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1734,train,0,walking,walking,walking__walking_20260715_132139_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132139_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1735,train,0,walking,walking,walking__walking_20260715_132151_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132151_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1736,train,0,walking,walking,walking__walking_20260715_132151_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132151_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1737,train,0,walking,walking,walking__walking_20260715_132151_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132151_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1738,train,0,walking,walking,walking__walking_20260715_132151_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132151_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1739,train,0,walking,walking,walking__walking_20260715_132151_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132151_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1740,train,0,walking,walking,walking__walking_20260715_132209_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132209_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
